Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,NATIONAL GRID BUFFALO ZOO,300 Parkside Ave,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.937071,-78.851964,06/18/2023,162212,2023-06-18 00:11:48,,,,06/12/2020,J1772
ELEC,MUNICIPAL EVSE PARK STREET 3,50-54 Park St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307923,-73.644590,06/18/2023,180143,2023-06-18 00:09:39,,,,01/27/2021,J1772
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,,212-245-1299  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763279,-73.980860,10/06/2022,115025,2023-01-18 15:15:20,P,,,08/19/2015,J1772 TESLA
ELEC,MHM WALL STREET 1,1 Wall St,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741550,-73.843370,06/18/2023,235730,2023-06-18 00:29:41,,,,11/05/2022,J1772
ELEC,FAYETTEVILLE FAYETTEVILLE,205 Brooklea Dr,,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.031004,-76.012470,06/18/2023,162361,2023-06-18 00:09:22,,,,06/12/2020,J1772
ELEC,HUDSON PRESERVE BLDG 11 #9,8 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731430,-73.724330,06/18/2023,143229,2023-06-18 00:15:07,,,,08/15/2019,J1772
ELEC,GAULT TOYOTA STATION 2,2 Hayes Ave,,Endicott,NY,13760,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.107258,-76.037950,06/18/2023,191497,2023-06-18 00:24:27,,,,06/25/2021,J1772
ELEC,South Meadow Marketplace - Tesla Supercharger,740 South Meadow Street,,Ithaca,NY,14850,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,42.428603,-76.509111,10/03/2022,149318,2022-12-01 17:40:26,P,,,09/30/2019,TESLA
ELEC,BEST WESTERN PL BEST 1.2,6605 Old Collamer Rd S,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090440,-76.086630,06/18/2023,181850,2023-06-18 00:21:24,,,,01/27/2021,J1772
ELEC,NYC FLEET DPRWFMARINA-S2,1 Marina Rd,,Queens,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761212,-73.857765,06/18/2023,260377,2023-06-18 00:31:38,,,,05/06/2023,J1772
ELEC,ATRIUM EVCHARGE EV10,451 Clifton Park Center Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.855974,-73.785474,06/18/2023,225559,2023-06-18 00:28:24,,,,08/16/2022,J1772
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,,Brooklyn,NY,11217,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,40.683715,-73.974337,10/03/2022,149300,2022-12-01 17:40:26,P,,,09/30/2019,TESLA
ELEC,"NY DCFC FISHKILL, NY",21 Westage Dr,,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.526606,-73.894750,06/18/2023,170742,2023-06-18 00:22:16,,,,01/01/2021,CHADEMO J1772COMBO
ELEC,New York Hemp Oil,185 S Main St,,Cortland,NY,13045,,800-663-5633,E,,Public,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,42.592476,-76.179663,06/18/2023,238317,2023-06-18 00:01:52,,,,11/02/2022,J1772
ELEC,Home2 Suites by Hilton Middletown - Tesla Destination,600 Route 211 E,,Middletown,NY,10941,,845-703-8000  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.463118,-74.369714,10/06/2022,114976,2023-01-18 15:15:20,P,,,12/05/2016,TESLA
ELEC,"Best Western Plus, Plattsburgh - Tesla Destination",446 Route #3,,Plattsburgh,NY,12901,,518-561-7750  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.697858,-73.491968,10/06/2022,115211,2023-01-18 15:15:20,P,,,05/21/2018,TESLA
ELEC,Silos at Elk Street,50 Elk St,,Buffalo,NY,14210,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.869842,-78.851491,06/18/2023,230965,2023-06-18 01:24:34,,,,09/30/2022,J1772
ELEC,Boondocks Restaurant,3954 NY-12,,Lyons Falls,NY,13368,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.621010,-75.372871,06/18/2023,123107,2023-06-18 01:23:58,,,,04/01/2019,J1772
ELEC,TRICITYRENTALS PARK SOUTH,17 New Scotland Av,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654458,-73.773464,06/18/2023,123416,2023-06-18 00:14:16,,,,05/30/2019,J1772
ELEC,Applegreen Electric - Chittenango Travel Plaza,2188 Tag Rd NY State Thruway,,Chittenango,NY,13037,,888-557-7099,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,4,,Non-Networked,,GPS,43.095768,-75.841106,05/03/2023,259977,2023-05-03 20:36:28,P,,,04/27/2023,CHADEMO J1772COMBO
ELEC,1000 Kenwood Ct Woodlands,1000 Kenwood Ct,,Latham,NY,12110,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.748280,-73.771680,12/13/2022,236638,2023-02-14 15:54:11,P,,,10/28/2022,J1772
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,,New York,NY,10036,,212-564-0410  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761018,-73.998780,10/06/2022,115170,2023-01-18 15:15:20,P,,,03/10/2016,J1772 TESLA
ELEC,Sunrise Solars Apartments,1 Solar Wy,,Latham,NY,12110,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.960310,-73.787900,02/13/2023,252731,2023-02-14 15:54:11,P,,,01/10/2023,J1772
ELEC,TALLYRAND TALLYRAND2,200 White Plains Rd,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.063810,-73.852131,06/18/2023,235900,2023-06-18 00:31:10,,,,11/10/2022,J1772
ELEC,Niskayuna Branch Library,2400 Nott St E,,Niskayuna,NY,12309,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.818070,-73.885480,07/12/2022,223252,2023-02-14 15:54:11,LG,,,03/21/2022,J1772
ELEC,144 State Street,144 State Street,,Albany,NY,12207,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.650869,-73.755512,06/18/2023,230795,2023-06-18 01:24:04,,,,09/30/2022,J1772
ELEC,Quik Park Brooklyn Bridge LLC - Tesla Destination,4 Joralemon St,,Brooklyn,NY,11201,,718-488-0099  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692941,-74.000298,10/06/2022,114904,2023-01-18 15:15:20,P,,,03/11/2016,J1772 TESLA
ELEC,The Mill at Water Mill - Tesla Supercharger,760 Montauk Highway,,Water Mill,NY,11976,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.911877,-72.353105,10/03/2022,169303,2022-12-01 17:40:26,P,,,11/09/2020,TESLA
ELEC,STOHL STOHL4,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779458,-78.781226,06/18/2023,183810,2023-06-18 00:22:42,,,,02/05/2021,J1772
ELEC,Marbletown Community Center,3562 Main St,Located in the parking lot,Stone Ridge,NY,12484,,845-687-0800,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,41.852574,-74.139946,03/07/2022,86200,2023-02-14 15:54:11,LG,,,07/01/2017,J1772
ELEC,Byron Hotel and Trailhouse,6874 Byron Holley Rd,,Byron,NY,14422,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.079970,-78.064720,09/14/2022,225128,2023-02-14 15:54:11,P,,,07/28/2022,J1772
ELEC,Gene McCarthy's Old First Ward Brewing Co,74 Hamburg St,,Buffalo,NY,14204,,716-855-8948,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,42.865972,-78.860146,09/14/2022,226494,2023-02-14 15:54:11,P,,,08/24/2022,J1772
ELEC,"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",16 Chestnut St,,Cooperstown,NY,13326,,607-547-5756  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.701630,-74.926982,10/06/2022,114925,2023-01-18 15:15:20,P,,,06/10/2015,J1772 TESLA
ELEC,Stop & Shop #2578,702 Hicksville Rd,,Massapequa,NY,11758,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2,,,Volta,https://voltacharging.com/,GPS,40.692136,-73.477336,06/18/2023,253545,2023-06-18 01:26:01,,,,02/08/2023,J1772
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,,315-356-4444,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.746772,-78.852481,03/07/2022,98836,2023-02-14 15:54:11,P,,,04/01/2018,J1772
ELEC,Town of Veteran,4049 Watkins Rd,Located in the back on white outbuilding; near the parking spaces reserved for electric vehicles,Millport,NY,14864,,607-739-1476,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.250834,-76.838332,06/14/2022,99950,2023-02-14 15:54:11,LG,,,07/01/2018,J1772
ELEC,Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,,Brooklyn,NY,11217,,718-643-0430  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.689457,-73.978606,10/06/2022,114892,2023-01-18 15:15:20,P,,,05/06/2016,TESLA
ELEC,SKICENTER EVSE2,1562 Osceola Rd,,Camden,NY,13316,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.504623,-75.700510,06/18/2023,197701,2023-06-18 00:25:06,,,,10/14/2021,J1772
ELEC,IMPark 302 2nd St - Tesla Destination,302 2nd St,,Brooklyn,NY,11215,,718-499-1235  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.674312,-73.984880,10/06/2022,150581,2023-01-18 15:15:20,P,,,03/31/2019,TESLA
ELEC,BA #1 7 AIRPORT PARK,7 Airport Park Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.756546,-73.820110,06/18/2023,143433,2023-06-18 00:14:44,,,,08/15/2019,J1772
ELEC,2112-2124 NY 7 EV2,2114 NY-7 2114 New York 7,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.807059,-73.545194,06/18/2023,190055,2023-06-18 00:23:57,,,,05/25/2021,J1772
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,,716-630-6191,E,,Public,24 hours daily,,,3,,,Non-Networked,,GPS,42.933441,-78.731633,03/08/2023,63479,2023-03-08 17:16:33,P,,,12/31/2014,J1772
ELEC,Cazenovia College,10 Seminay St,,Cazenovia,NY,13035,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.930865,-75.853893,06/18/2023,166323,2023-06-18 01:24:15,,,,03/31/2020,J1772
ELEC,BEVERWYCK STATION 2,3 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.657453,-73.838373,06/18/2023,164420,2023-06-18 00:19:50,,,,07/22/2020,J1772
ELEC,"Inn at Lake Joseph, a Select Registry Property - Tesla Destination",162 Saint Josephs Rd,,Forestburgh,NY,12777,,845-791-9506  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.589173,-74.713163,10/06/2022,114941,2023-01-18 15:15:20,P,,,05/09/2016,TESLA
ELEC,LARKIN726RRAMPP EV ONLY 2,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.874900,-78.849874,06/18/2023,182982,2023-06-18 00:13:27,,,,01/27/2021,J1772
ELEC,MINNEWASKA EV 2,5281 US-44,,Kerhonkson,NY,12446,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.730062,-74.234947,06/18/2023,171409,2023-06-18 00:20:58,,,,01/21/2021,J1772
ELEC,854ELLICOTT 854 ELLICOTT 6,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901752,-78.867526,06/18/2023,180113,2023-06-18 00:11:36,,,,01/27/2021,J1772
ELEC,Northeast Bronx YMCA,1250 E 229th St,,Bronx,NY,10466,,347-389-6140,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,40.882786,-73.841986,02/10/2022,205826,2022-02-10 19:42:29,P,,,02/04/2022,J1772
ELEC,SERVICE! STATION 2,4692 W Ridge Rd,,Spencerport,NY,14559,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.219612,-77.761555,06/18/2023,261829,2023-06-18 00:30:45,,,,06/03/2023,J1772
ELEC,ESF STATION 10,Stadium Place,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035251,-76.139692,06/18/2023,197196,2023-06-18 00:25:18,,,,10/07/2021,J1772
ELEC,CARVANA CHP NY1001 B,1 North Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741559,-73.609142,06/18/2023,253925,2023-06-18 00:30:19,,,,02/13/2023,J1772
ELEC,CONNEXTCARE PHC STATION 3-4,61 Delano St,,Pulaski,NY,13142,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.569412,-76.120331,06/18/2023,252004,2023-06-18 00:32:14,,,,01/25/2023,J1772
ELEC,Orange County Thomas Bull Park,211 Rt 416,,Montgomery,NY,12549,,,E,,Public,During park hours,,,2,,,Non-Networked,,GPS,41.481371,-74.273929,06/12/2023,261822,2023-06-12 16:56:16,LG,,,05/30/2023,J1772
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39 E 61st St,,New York,NY,10021,,212-980-3057  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764617,-73.969764,10/06/2022,115111,2023-01-18 15:15:20,P,,,10/13/2016,J1772 TESLA
ELEC,Jamesport Vineyards - Tesla Destination,1216 Main Rd,,Jamesport,NY,11947,,631-722-5256  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948658,-72.597309,10/06/2022,114960,2023-01-18 15:15:20,P,,,12/13/2017,TESLA
ELEC,Hoselton Nissan,66 Marsh Rd,,East Rochester,NY,14445,,585-385-3560,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.100001,-77.481422,06/09/2020,44333,2023-02-15 22:45:41,P,,,11/30/2011,J1772
ELEC,HYATT POUGHKEPS HYATT POUGHKEPS,2165 South Rd,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.636660,-73.919620,06/18/2023,143493,2023-06-18 00:14:34,,,,08/15/2019,J1772
ELEC,Holiday Inn - Johnstown Side,308 N Comrie Ave,,Johnstown,NY,12095,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.023060,-74.360160,12/13/2022,236888,2023-02-14 15:54:11,P,,,11/01/2022,J1772
ELEC,145 Pinelawn Rd,145 Pinelawn Rd,,Melville,NY,11747,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.771030,-73.408680,09/14/2022,225123,2023-02-14 15:54:11,P,,,07/13/2022,J1772
ELEC,Icon Parking 200 E 65th Street - Tesla Destination,200 E 65th St,,New York,NY,10021,,212-319-1485  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.765108,-73.963389,10/06/2022,115040,2023-01-18 15:15:20,P,,,08/17/2017,J1772 TESLA
ELEC,Lexington-Grove West Garage,100 Main St,,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,41.031464,-73.769946,06/14/2022,165161,2023-02-14 15:54:11,SG,,,08/11/2020,J1772
ELEC,ULSTER COUNTY UCLEC 2,380 Boulevard,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.913092,-74.014710,06/18/2023,180170,2023-06-18 00:22:22,,,,01/27/2021,J1772
ELEC,TOWNE TV EV 2,3125-3133 Carman Rd,,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.762820,-73.939980,06/18/2023,192934,2023-06-18 00:24:40,,,,07/17/2021,J1772
ELEC,Summit Senior Life - Mill Hill,2 Mill Hill Ct,,Slingerlands,NY,12159,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.684000,-73.902180,07/12/2022,223113,2023-02-14 15:54:11,P,,,10/27/2021,J1772
ELEC,GARDEN CHARGERS JOVIA #4,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740214,-73.601130,06/18/2023,174504,2023-06-18 00:15:56,,,,01/27/2021,J1772
ELEC,DEWITT EV 1 CARRIERPARK#3,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.080503,-76.078693,06/18/2023,223470,2023-06-18 00:29:38,,,,07/14/2022,J1772
ELEC,NATIONAL GRID BISSEL HALL,Bissel Hall,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998555,-78.781323,06/18/2023,162250,2023-06-18 00:11:30,,,,06/12/2020,J1772
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27 West 105th St,,New York,NY,10025,,212-666-7246  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797771,-73.961420,10/06/2022,150521,2023-01-18 15:15:20,P,,,07/19/2016,J1772 TESLA
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744244,-73.984116,10/06/2022,115079,2023-01-18 15:15:20,P,,,11/13/2015,J1772 TESLA
ELEC,COLE GROUP HIGHLAND 1,20 Eastview Dr,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.736084,-73.718287,06/18/2023,260038,2023-06-18 00:33:31,,,,04/28/2023,J1772
ELEC,"Walmart 2104 - Newburgh, NY",1201 Route 300,,Newburgh,NY,12550,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.497760,-74.073190,06/18/2023,168489,2023-06-18 00:38:34,,,,11/14/2020,CHADEMO J1772COMBO
ELEC,AT LABS ATL STATION 1,22 Corporate Dr,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.848114,-73.758400,06/18/2023,213551,2023-06-18 00:26:11,,,,04/07/2022,J1772
ELEC,Nott/Lennox Lot,Nott Street,,Schenectady,NY,12308,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819722,-73.924178,06/18/2023,156045,2023-06-18 01:24:04,,,,05/01/2020,J1772
ELEC,BA PLAZA BA PLAZA 2,1 Northwestern Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745908,-73.821081,06/18/2023,182190,2023-06-18 00:22:14,,,,01/27/2021,J1772
ELEC,BURNS MGT EXCELSIOR 5,25 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094280,-73.753449,06/18/2023,120972,2023-06-18 00:13:41,,,,03/27/2019,J1772
ELEC,ESF STATION 3,1 Forestry Drive West Campus Drive,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.033884,-76.137816,06/18/2023,207786,2023-06-18 00:24:45,,,,03/09/2022,J1772
ELEC,Adirondack Pub & Brewery,33 Canada street,,Lake George,NY,12845,,866-816-7584,E,,Public,,,,3,,,EV Connect,http://evconnect.com/,GPS,43.418575,-73.713812,06/18/2023,155025,2023-06-18 01:24:08,,,,08/07/2019,J1772
ELEC,Guilderland Town Hall,5209 Western Tpke,,Altamont,NY,12009,,518-356-1980,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.717428,-73.936925,10/11/2022,229080,2023-02-14 15:54:11,P,,,09/17/2022,J1772
ELEC,PICOTTE 11 CORPORATE 5,11 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683430,-73.766670,06/18/2023,163514,2023-06-18 00:19:42,,,,06/20/2020,J1772
ELEC,CAR CHARGERS NUMBER 434,140 Nottingham Cir,,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.013306,-76.084370,06/18/2023,180990,2023-06-18 00:19:40,,,,01/27/2021,J1772
ELEC,iPark 1510 Lex Garage Corp. - Tesla Destination,116 E 98th St,,New York,NY,10029,,212-289-6257  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.787402,-73.950546,10/06/2022,115003,2023-01-18 15:15:20,P,,,02/06/2017,TESLA
ELEC,VISITORS TOWN OF CLAY,4401 NY-31,,Clay,NY,13041,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.187020,-76.208299,06/18/2023,162291,2023-06-18 00:10:23,,,,06/12/2020,J1772
ELEC,TPWC  TPWC 9A,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.713851,-73.935241,06/18/2023,227771,2023-06-18 00:25:03,,,,09/17/2022,J1772
ELEC,BURNS MGT BROOM SHOP 6,6 Broom Shop Ln,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.740052,-73.790525,06/18/2023,193395,2023-06-18 00:23:59,,,,07/31/2021,J1772
ELEC,U OF R HOSP SEC D BLUE,601 Elmwood Ave,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.123421,-77.622592,06/18/2023,213087,2023-06-18 00:17:04,,,,03/31/2022,J1772
ELEC,Tracey Road Equipment East,6803 Manilus Center Rd,,East Syracuse,NY,13057,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,43.064840,-76.047404,03/08/2023,253292,2023-03-08 17:16:33,P,,,02/01/2023,J1772
ELEC,SARATOGA HONDA OUTDOOR CHARGER,3402 U.S. 9,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.057525,-73.787014,06/18/2023,223818,2023-06-18 00:14:07,,,,07/21/2022,J1772
ELEC,25 Maple Avenue,"25 Maple Ave, New Rochelle, NY 10801",,New Rochelle,NY,10801,,888-998-2546,E,,Public,,,,28,,,Blink Network,http://www.blinkcharging.com/,GPS,40.905808,-73.785029,06/17/2023,238115,2023-06-17 23:58:48,,,,12/15/2022,J1772
ELEC,JJ's Snack Bar,2 Saratoga Ave,,Ballston Spa,NY,12020,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com/,GPS,43.008799,-73.849068,05/03/2023,257686,2023-05-03 20:36:28,P,,,10/03/2022,J1772
ELEC,PJ VILLAGE BARNUM PARKING,209 Barnum Ave,,Port Jefferson,NY,11777,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.944218,-73.070775,06/18/2023,185740,2023-06-18 00:23:01,,,,03/09/2021,J1772
ELEC,Rich Products,1197 Niagara Street,,Buffalo,NY,14213,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.916218,-78.898882,06/18/2023,230826,2023-06-18 01:24:12,,,,09/30/2022,J1772
